route_id,agency_id,route_short_name,route_long_name,route_desc,route_type,route_url,route_color,route_text_color
70,NMBS/SNCB,BUS,Bertrix -- Arlon,,700,,,
700,NMBS/SNCB,P,Tournai -- Ath,,103,,,
701,NMBS/SNCB,P,Bruxelles-Midi -- Arlon,,103,,,
702,NMBS/SNCB,P,Liege-Saint-Lambert -- Arlon,,103,,,
703,NMBS/SNCB,P,Comblain-La-Tour -- Arlon,,103,,,
704,NMBS/SNCB,P,Namur -- Arlon,,103,,,
705,NMBS/SNCB,P,Marloie -- Libramont,,103,,,
706,NMBS/SNCB,P,Namur -- Libramont,,103,,,
707,NMBS/SNCB,P,Louvain-La-Neuve -- Binche,,103,,,
708,NMBS/SNCB,P,Ottignies -- Binche,,103,,,
709,NMBS/SNCB,L,Termonde -- Courtrai,,100,,,
71,NMBS/SNCB,BUS,Maastricht (nl) -- Vise,,700,,,
710,NMBS/SNCB,P,Mons -- Manage,,103,,,
711,NMBS/SNCB,P,Schaerbeek -- Saint-Ghislain,,103,,,
712,NMBS/SNCB,P,Sint-Joris-Weert -- Poperinge,,103,,,
713,NMBS/SNCB,P,Louvain -- Poperinge,,103,,,
714,NMBS/SNCB,P,Sint-Joris-Weert -- Menin,,103,,,
715,NMBS/SNCB,P,Schaerbeek -- Courtrai,,103,,,
716,NMBS/SNCB,S3,Schaerbeek -- Courtrai,,100,,,
717,NMBS/SNCB,P,Zottegem -- Poperinge,,103,,,
718,NMBS/SNCB,P,Alost -- Grammont,,103,,,
719,NMBS/SNCB,S6,Alost -- Grammont,,100,,,
72,NMBS/SNCB,BUS,Maastricht (nl) -- Liege-Guillemins,,700,,,
720,NMBS/SNCB,P,Gand-Saint-Pierre -- Denderleeuw,,103,,,
721,NMBS/SNCB,P,Gand-Saint-Pierre -- Lichtervelde,,103,,,
722,NMBS/SNCB,IC,Namur -- Courtrai,,103,,,
723,NMBS/SNCB,IC,Amsterdam Cs (nl) -- Bruxelles-Midi,,103,,,
724,NMBS/SNCB,L,Rochefort-Jemelle -- Libramont,,100,,,
725,NMBS/SNCB,L,Marloie -- Libramont,,100,,,
726,NMBS/SNCB,IZY,Paris Nord (f) -- Bruxelles-Midi,,101,,,
73,NMBS/SNCB,BUS,Liege-Guillemins -- Flemalle-Haute,,700,,,
74,NMBS/SNCB,BUS,Ottignies -- Louvain-La-Neuve,,700,,,
75,NMBS/SNCB,BUS,Namur -- Tamines,,700,,,
76,NMBS/SNCB,BUS,Liege-Guillemins -- Welkenraedt,,700,,,
77,NMBS/SNCB,BUS,Ottignies -- Louvain,,700,,,
78,NMBS/SNCB,BUS,Herstal -- Liers,,700,,,
79,NMBS/SNCB,BUS,Ottignies -- Sint-Joris-Weert,,700,,,
8,NMBS/SNCB,BUS,Audenarde -- Courtrai,,700,,,
80,NMBS/SNCB,BUS,Landen -- Liege-Guillemins,,700,,,
81,NMBS/SNCB,BUS,Liege-Guillemins -- Waremme,,700,,,
82,NMBS/SNCB,BUS,Ottignies -- Namur,,700,,,
83,NMBS/SNCB,BUS,Ottignies -- Wavre,,700,,,
84,NMBS/SNCB,BUS,Audenarde -- Renaix,,700,,,
85,NMBS/SNCB,BUS,Mons -- Quevy,,700,,,
86,NMBS/SNCB,BUS,Hal -- Enghien,,700,,,
87,NMBS/SNCB,BUS,Mons -- Braine-Le-Comte,,700,,,
88,NMBS/SNCB,BUS,Mons -- Jurbise,,700,,,
89,NMBS/SNCB,BUS,Saint-Ghislain -- Quievrain,,700,,,
9,NMBS/SNCB,BUS,Grammont -- Denderleeuw,,700,,,
90,NMBS/SNCB,BUS,Erquelinnes -- Charleroi-Sud,,700,,,
91,NMBS/SNCB,BUS,Mons -- La Louviere-Sud,,700,,,
92,NMBS/SNCB,BUS,Tournai -- Mouscron,,700,,,
93,NMBS/SNCB,BUS,Lille Flandres(f) -- Mouscron,,700,,,
94,NMBS/SNCB,BUS,Luttre -- La Louviere-Sud,,700,,,
95,NMBS/SNCB,BUS,Charleroi-Sud -- Tamines,,700,,,
96,NMBS/SNCB,BUS,Braine-Le-Comte -- Soignies,,700,,,
97,NMBS/SNCB,BUS,Hal -- Braine-Le-Comte,,700,,,
98,NMBS/SNCB,BUS,Luttre -- Charleroi-Sud,,700,,,
99,NMBS/SNCB,BUS,Hal -- Tournai,,700,,,
